Gene ID	product	MB_31_BR1	MB_31_BR2	MIX_31_13_BR1	MIX_31_13_BR2	MIX_31_JLW8_BR1	MIX_31_JLW8_BR2
T449DRAFT_0231	uncharacterized protein involved in purine metabolism	3157.411481	3160.773317	2946.141405	2698.412774	3156.078425	3078.711508
T449DRAFT_0232	"ABC-type multidrug transport system, ATPase component"	2003.792208	1924.282632	1922.066118	1821.564357	2322.593296	2145.317618
T449DRAFT_0233	ABC-2 family transporter protein	1539.902976	1541.536486	1443.715161	1395.356304	1696.830317	1599.95194
T449DRAFT_0234	ABC-type uncharacterized transporter	3378.020458	3108.973087	3181.948215	2880.297739	3859.73721	3637.897369
T449DRAFT_0235	diguanylate cyclase (GGDEF) domain-containing protein	2541.79908	2241.798859	2567.888033	2545.484619	2207.04785	2211.22926
T449DRAFT_0237	"transcriptional regulator, AraC family"	807.4462943	830.7222132	876.816341	847.891606	746.5014786	850.4727922
T449DRAFT_0238	Polyketide cyclase / dehydrase and lipid transport	6776.096278	9261.68934	5256.085662	5408.589252	5835.694167	6927.100892
T449DRAFT_0239	sigma-54 interacting regulator	3522.76785	3932.980455	2568.85051	2797.046909	3049.620823	3107.414964
T449DRAFT_0240	uncharacterized protein involved in tellurite resistance	5939.002927	5990.600718	4257.997248	5379.632441	5077.508318	5638.634612
T449DRAFT_0241	5-bromo-4-chloroindolyl phosphate hydrolysis protein	4176.74703	3831.298522	3197.347843	3751.716754	3269.027345	3881.345205
T449DRAFT_0242	hypothetical protein	1048.982605	960.2227892	882.5912017	1004.439362	855.5556076	1002.494804
T449DRAFT_0244	hypothetical protein	3861.965051	4076.869984	4211.798363	4145.348396	4650.379646	4695.672904
T449DRAFT_0245	hypothetical protein	5143.764244	5176.185985	4793.134334	5200.462177	6182.330506	5938.426271
T449DRAFT_0246	hypothetical protein	7403.916291	8007.931912	7781.624717	7980.31598	9459.147431	8856.61104
T449DRAFT_0247	PAS domain S-box	3040.567201	2580.418884	2594.837383	2948.165264	2271.961022	2388.765455
T449DRAFT_0248	PAS domain S-box/diguanylate cyclase (GGDEF) domain-containing protein	2438.906356	2093.113013	1723.795902	1752.791933	1873.394145	2336.673997
T449DRAFT_0249	signal transduction histidine kinase	1253.024109	1177.016346	1019.262904	1082.260791	1251.525957	1262.952096
T449DRAFT_0250	Protein of unknown function (DUF1638)	513.5916494	492.1021887	420.6023502	449.7354623	402.4616667	384.8389385
T449DRAFT_0251	uroporphyrinogen-III decarboxylase	933.8822691	1003.389648	904.7281675	984.5315553	985.3819518	1007.810259
T449DRAFT_0252	predicted cobalamin binding protein	610.3805681	564.0469531	520.6999347	648.8135341	554.3584893	531.5454951
T449DRAFT_0253	2Fe-2S iron-sulfur cluster protein	980.9687701	839.355585	928.7900868	908.5199278	971.1010539	970.6020741
T449DRAFT_0254	response regulator containing a CheY-like receiver domain and an HD-GYP domain	1353.300917	1198.120144	1170.371757	1158.272418	1247.631167	1413.911017
T449DRAFT_0255	prolyl-tRNA synthetase	4917.923434	4885.529136	5558.303369	5705.396559	5761.693151	5346.28459
T449DRAFT_0256	hypothetical protein	966.145242	868.1334907	775.7562798	859.6553102	899.6965646	937.6462534
T449DRAFT_0257	hypothetical protein	1391.667695	1314.19103	1189.621293	1239.713447	1055.488178	1325.674465
T449DRAFT_0258	CBS-domain-containing membrane protein	967.8891865	951.5894175	975.9514488	920.2836321	942.5392582	974.854438
T449DRAFT_0259	adenine phosphoribosyltransferase	1406.491223	1593.336716	1965.377572	1939.2014	1644.89978	1468.128658
T449DRAFT_0260	surface lipoprotein	5471.625807	5767.092316	11256.16587	7942.310166	6885.989291	5983.076093
T449DRAFT_0261	hopanoid biosynthesis associated membrane protein HpnM	2275.847547	2845.175617	5751.761201	4228.599226	3485.837339	2899.04913
T449DRAFT_0262	hopanoid biosynthesis associated radical SAM protein HpnH	6946.130864	7123.490942	11598.8076	9292.421453	7727.264001	6989.823261
T449DRAFT_0263	phytoene/squalene synthetase	760.3597933	631.1953999	1204.058444	971.8629507	1196.998893	1071.595718
T449DRAFT_0264	squalene-hopene cyclase	2025.591514	1539.617959	2593.874906	2162.71178	3015.865974	3058.512779
T449DRAFT_0265	nucleoside phosphorylase	367.9722853	300.2494835	369.5910812	371.0091339	403.7599302	414.6054862
T449DRAFT_0266	hopanoid biosynthesis associated RND transporter like protein HpnN	2307.238547	2248.513704	2603.499673	2211.576398	2684.808796	2807.623305
T449DRAFT_0267	ornithine/acetylornithine aminotransferase	4568.262566	5007.355604	5123.263868	5145.263257	6330.332539	5843.811173
T449DRAFT_0268	"uncharacterized protein, copper resistance protein CopC-like protein"	1115.252495	1266.227854	1267.581911	1207.137036	1592.969242	1426.668109
T449DRAFT_0269	putative copper export protein	3620.428741	3622.179073	4013.528147	3641.318914	4877.575748	4236.417596
T449DRAFT_0270	1-deoxy-D-xylulose-5-phosphate synthase	6641.812553	6803.096924	7183.926641	6838.331768	9108.616302	8001.885884
T449DRAFT_0271	hydroxyacylglutathione hydrolase	1695.986007	1571.273655	1463.927173	1514.803147	1413.808887	1483.011931
T449DRAFT_0272	"lysyl-tRNA synthetase, class II"	10063.43162	10375.39429	11090.61987	10681.44345	12272.48431	10761.67009
T449DRAFT_0273	peptide chain release factor 2	6129.092876	6350.32454	6731.562557	6661.876204	6230.366254	5881.019358
T449DRAFT_0274	hypothetical protein	1057.702327	981.3265868	1076.049033	932.0473363	1509.880382	1132.191905
T449DRAFT_0275	predicted ATPase of the PP-loop superfamily implicated in cell cycle control	2128.484238	2306.069516	2282.032431	2173.570584	2992.497232	2550.355286
T449DRAFT_0276	3-oxoacyl-(acyl-carrier-protein) synthase	24225.13277	25032.94097	23545.06932	26038.5069	28245.01942	26971.68151
T449DRAFT_0277	3-hydroxydecanoyl-(acyl-carrier-protein) dehydratase	5513.480474	5723.925458	5573.702998	6727.933928	5788.956684	6115.962467
T449DRAFT_0278	soluble lytic murein transglycosylase-like protein	7028.968227	6691.822355	6889.408748	7101.657763	6295.279426	7143.971454
T449DRAFT_0279	"ABC-type multidrug transport system, ATPase and permease component"	2570.574164	2480.655477	2590.987475	2627.830548	2625.088678	2743.837846
T449DRAFT_0280	"predicted metal-dependent phosphoesterase, PHP family"	1338.477389	1434.098971	1440.827731	1338.347583	1481.318586	1295.907917
T449DRAFT_0281	hypothetical protein	835.349406	833.6000038	993.2760307	793.5975864	1222.964161	912.1320696
T449DRAFT_0282	conserved protein of DIM6/NTAB family	1223.377053	1168.382974	1082.786371	1092.214694	1097.032608	1228.933185
T449DRAFT_0283	hypothetical protein	843.1971562	827.8444227	783.456094	719.3957596	789.3441722	889.8071588
T449DRAFT_0284	"poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD"	1257.38397	1220.183205	1355.167298	1148.318514	1381.352301	1294.844826
T449DRAFT_0285	"poly-beta-1,6 N-acetyl-D-glucosamine synthase"	2766.767918	2724.308413	3237.771867	2632.35505	3417.029377	3080.83769
T449DRAFT_0286	"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB"	11176.94017	11067.98256	10061.73219	9346.715473	11393.55996	11688.68544
T449DRAFT_0287	hypothetical protein	5894.532343	5371.875744	4053.952172	3667.561023	3816.894517	5827.864808
T449DRAFT_0288	hypothetical protein	1323.65386	1324.742929	1172.296711	1176.370425	1198.297156	1406.46938
T449DRAFT_0289	pterin-4a-carbinolamine dehydratase	1859.044816	1947.304957	1529.375594	1696.688112	1638.408463	1784.929773
T449DRAFT_0290	hypothetical protein	382.7958134	359.7238221	195.3827851	213.5564771	319.3728065	332.7474799
T449DRAFT_0291	hypothetical protein	684.4982085	613.9286564	310.879998	406.3002466	519.3053764	637.8545941
T449DRAFT_0292	predicted GTPase	656.5950968	579.3951695	257.9437754	348.3866257	446.6026237	507.0944023
T449DRAFT_0293	hypothetical protein	566.7819561	576.5173789	307.9925677	357.435629	424.5321452	527.2931312
T449DRAFT_0294	hypothetical protein	507.4878437	580.354433	247.3565309	299.5220081	418.040828	465.6338537
T449DRAFT_0295	PAS domain S-box	666.1867914	706.9772184	286.8180786	390.9169411	607.5872904	602.7725915
T449DRAFT_0296	"ABC-type phosphate/phosphonate transport system, periplasmic component"	949.5777694	991.8784855	534.1746095	681.3899459	878.9243496	849.4097012
T449DRAFT_0297	putative Mg2+ and Co2+ transporter CorC	1879.100177	2010.61635	2407.154412	1975.397413	2077.221506	2107.046343
T449DRAFT_0298	probable rRNA maturation factor YbeY	989.6884925	1041.760189	1026.000241	1080.45099	1072.365602	1102.425357
T449DRAFT_0299	"phosphate starvation-inducible protein PhoH, predicted ATPase"	3042.311146	2943.020497	3230.072053	3035.035695	2904.215318	2857.588582
T449DRAFT_0300	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB	5857.037537	6026.093468	6493.830794	6255.575957	6339.420383	5767.268622
T449DRAFT_0301	methyl-accepting chemotaxis protein	13548.70467	12976.91698	9299.45059	11044.30849	12813.86016	13743.64032
T449DRAFT_0302	PAS domain S-box	3106.837091	2890.261003	1970.189956	2341.882045	2666.633108	2904.364585
T449DRAFT_0303	hypothetical protein	644.3874854	658.0547786	579.4110179	673.2458429	734.8171076	719.7126004
T449DRAFT_0304	transcription-repair coupling factor Mfd	7939.307246	6902.860331	7473.63215	7511.577611	6737.987259	7074.87054
T449DRAFT_0305	hypothetical protein	9848.054479	9435.316039	10741.2408	10502.27319	9486.410964	9329.68653
T449DRAFT_0306	Protein of unknown function (DUF2721)	694.9618753	764.53303	691.0583237	748.3525701	790.6424356	685.6936887
T449DRAFT_0307	predicted membrane protein	1096.069106	1126.175379	942.2647617	912.1395292	1267.105118	1285.277007
T449DRAFT_0308	hypothetical protein	3985.785109	3965.595415	4466.854708	4255.746236	2909.408371	3702.745919
T449DRAFT_0309	hypothetical protein	21337.16071	26355.76537	35518.28039	26880.9691	32213.81076	31315.4713
T449DRAFT_0310	Methyltransferase domain	735.9445706	918.0151941	1091.448662	969.1482497	1213.876317	950.4033453
T449DRAFT_0311	hypothetical protein	2172.08285	2112.298284	1641.0229	1845.091766	2118.765936	2130.434344
T449DRAFT_0312	response regulator containing a CheY-like receiver domain and an HD-GYP domain	1311.446249	1391.891376	1638.135469	1541.045256	1474.827269	1358.630286
T449DRAFT_0313	PAS domain S-box	2233.992879	2022.127512	2296.469583	2139.184372	2056.449291	2152.759255
T449DRAFT_0314	PAS domain S-box	1777.951398	1663.362954	1880.679616	1856.85547	1696.830317	1643.538671
T449DRAFT_0315	Response regulator receiver domain protein	503.1279825	490.1836616	423.4897805	504.0294819	442.7078334	382.7127565
T449DRAFT_0316	PAS domain S-box	2338.629548	2349.236374	2620.824255	2473.092592	2316.101979	2169.768711
T449DRAFT_0317	hypothetical protein	2145.923683	2190.957893	1667.009772	1885.812281	1473.529006	2100.667797
T449DRAFT_0318	Phosphoribosyl-ATP pyrophosphohydrolase	4858.629322	4572.809227	3290.70809	3650.367917	3254.746447	4238.543778
T449DRAFT_0319	"uncharacterized protein, possibly involved in utilization of glycolate and propanediol"	3642.228047	3232.718082	2677.610385	2868.534035	2345.962038	2875.661129
T449DRAFT_0320	"fumarase, class II"	2892.33192	2650.445121	1814.268719	1976.302313	2425.156108	2397.270183
T449DRAFT_0321	hypothetical protein	306.0622563	286.8197942	222.3321348	236.1789852	242.7752635	266.8358386
T449DRAFT_0322	aconitase	1312.318221	1090.682629	873.9289107	815.3151942	846.4677636	1018.441169
T449DRAFT_0323	hypothetical protein	104.6366688	148.6858465	127.0469342	107.6831389	97.36975808	82.92109724
T449DRAFT_0324	Arginase family	220.6089767	215.8342933	236.7692864	194.5535702	209.020414	229.6276539
T449DRAFT_0325	pterin-4-alpha-carbinolamine dehydratase	333.965368	259.9604155	296.4428464	262.4210947	251.8631076	244.5109278
T449DRAFT_0326	"predicted ornithine cyclodeaminase, mu-crystallin"	873.7161846	810.5776792	630.4222869	693.1536501	689.3778872	768.6147859
T449DRAFT_0327	metallo-beta-lactamase superfamily enzyme	555.4463169	549.6580002	406.1651986	476.8824721	563.4463334	553.8704059
T449DRAFT_0328	"pyrimidine reductase, riboflavin biosynthesis"	1885.203983	1819.722908	1417.728288	1658.682299	1798.094866	1865.724688
T449DRAFT_0329	hypothetical protein	88576.68409	83637.22754	47558.86483	56140.01626	58179.07958	110591.2295
T449DRAFT_0330	lipid A core-O-antigen ligase-like enyme	1712.55348	1830.274807	1807.531381	1650.538196	2414.77	2077.279795
T449DRAFT_0331	adenylosuccinate lyase	2740.608751	3230.799554	3333.057068	3343.606707	4288.164146	3342.358073
T449DRAFT_0332	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	1786.67112	1866.726821	2232.946116	1808.895753	2143.432941	1867.85087
T449DRAFT_0333	ADP-ribose pyrophosphatase	1112.636578	1183.731191	1236.782654	1084.070591	1478.722059	1270.393733
T449DRAFT_0334	hypothetical protein	3647.45988	4164.162965	12977.07434	7921.497459	3597.487995	3970.644849
T449DRAFT_0335	ATP-dependent Clp protease ATP-binding subunit ClpA	41490.18313	49585.29091	113939.9255	74419.00285	47874.76265	42872.33345
T449DRAFT_0336	translation initiation factor IF-1	3056.262701	3600.116012	3434.117129	3376.183118	3754.577871	4140.739407
T449DRAFT_0337	peptide deformylase	1709.937563	1469.591721	1298.381168	1420.693513	1351.492242	1409.658653
T449DRAFT_0338	polyphosphate kinase 1	5272.816136	5116.711646	4439.905358	5077.395732	5438.425555	5656.707159
T449DRAFT_0339	1-aminocyclopropane-1-carboxylate deaminase	2390.07591	2244.67665	1826.780917	1931.962197	2357.646409	2403.648729
T449DRAFT_0340	hypothetical protein	548.470539	584.1914871	550.5367147	501.3147809	554.3584893	595.3309545
T449DRAFT_0341	"exo-beta-1,3-glucanase"	13324.6078	13755.83896	14835.61699	14822.26735	16167.27463	15218.14753
T449DRAFT_0342	dihydrolipoamide dehydrogenase	12714.22723	12354.35495	11708.52995	12330.17185	12450.3464	12483.8775
T449DRAFT_0343	"pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase, long form"	14165.18904	14324.68223	13680.64486	13718.28895	16110.15104	14376.17946
T449DRAFT_0344	"pyruvate dehydrogenase E1 component, homodimeric type"	24296.6345	24444.91242	25964.73593	26091.89602	27484.23705	25450.39831
T449DRAFT_0345	undecaprenyl-diphosphatase UppP	2857.453031	2792.416123	2967.315894	2797.046909	2889.93442	2785.298394
T449DRAFT_0346	PAS domain S-box/diguanylate cyclase (GGDEF) domain-containing protein	4266.560171	4158.407384	4084.751429	4355.285272	4736.065033	4607.436352
T449DRAFT_0347	hydrogenase maturation protease	1078.629661	1064.782513	937.4523778	1055.113781	1051.593387	934.4569804
T449DRAFT_0348	"Ni,Fe-hydrogenase I large subunit"	3878.532524	3473.493226	3349.419173	3573.45139	3562.434882	3379.566258
T449DRAFT_0349	"Ni,Fe-hydrogenase I small subunit"	3207.985871	2932.468598	2971.165801	3029.606293	2858.776097	2921.374041
T449DRAFT_0350	hypothetical protein	50.57438992	43.16685866	51.97374579	51.57931861	54.52706452	38.27127565
T449DRAFT_0351	"transglutaminase-like enzyme, predicted cysteine protease"	809.1902388	834.5592673	713.1952895	755.5917727	708.8518388	757.983876
T449DRAFT_0352	predicted periplasmic or secreted lipoprotein	66.26989025	61.39286564	51.01126902	46.14991665	63.61490861	47.83909456
T449DRAFT_0353	alpha-glucan phosphorylase	460.4013428	358.7645586	315.6923818	319.4298153	275.2318495	335.9367529
T449DRAFT_0354	hypothetical protein	34.00691736	22.06306109	29.83677999	17.1931062	19.47395162	17.00945584
T449DRAFT_0355	NAD(FAD)-dependent dehydrogenase	255.4878663	205.2823945	194.4203083	210.8417761	212.9152043	177.5361954
T449DRAFT_0356	hypothetical protein	344.4290348	269.5530507	231.9569025	259.7063937	216.8099947	231.7538359
T449DRAFT_0357	"pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase component"	222.3529212	193.7712322	195.3827851	188.2192679	122.0367635	163.7160125
T449DRAFT_0358	hypothetical protein	104.6366688	75.78181853	65.44842063	78.72632841	42.84269355	80.79491526
T449DRAFT_0359	hypothetical protein	81.09341833	61.39286564	72.18575804	74.20182678	51.93053764	66.97473239
T449DRAFT_0360	predicted membrane protein	108.99653	86.33371731	106.8349219	101.3488366	103.8610753	79.73182427
T449DRAFT_0361	hypothetical protein	162.1868367	113.193096	94.32272384	100.4439362	119.4402366	121.1923729
T449DRAFT_0364	hypothetical protein	1132.69194	1169.342238	1304.156029	1249.667351	1265.806855	1438.36211
T449DRAFT_0365	Domain of unknown function (DUF4415)/Protein of unknown function (DUF497)	4069.494444	3346.870441	3734.409883	3782.483365	2758.809812	3422.089898
T449DRAFT_0366	Helix-turn-helix protein	547.5985668	436.4649042	566.8988198	611.7126207	388.1807689	481.5802186
T449DRAFT_0367	cytotoxic translational repressor of toxin-antitoxin stability system	204.0415042	188.9749146	188.6454477	215.3662777	137.6159248	195.6087422
T449DRAFT_0368	hypothetical protein	366.2283408	351.0904504	386.9156631	394.5365424	398.5668764	408.2269403
T449DRAFT_0369	Protein of unknown function (DUF3696)/AAA domain	454.2975371	516.0837768	555.3490986	580.0411093	553.0602259	541.113314
T449DRAFT_0370	BRO family protein	78.47750161	65.22991975	110.684829	86.87043135	42.84269355	89.29964318
T449DRAFT_0371	hypothetical protein	16.56747256	13.42968936	12.51219806	18.09800653	14.28089785	15.94636485
T449DRAFT_0372	hypothetical protein	672.2905971	563.0876896	493.750585	567.3725047	386.8825054	564.5013158
T449DRAFT_0373	hypothetical protein	353.1487572	314.6384364	294.5178928	302.2367091	194.7395162	266.8358386
T449DRAFT_0374	CsbD-like protein	127.3079471	125.6635219	112.6097825	115.8272418	59.72011829	86.11037021
T449DRAFT_0375	Streptococcal 67 kDa myosin-cross-reactive antigen like family	117.7162524	108.3967784	86.62290965	114.0174411	98.66802152	122.2554639
T449DRAFT_0376	hypothetical protein	49.70241768	40.28906808	38.49907096	35.29111274	35.05311291	30.82963872
T449DRAFT_0377	hypothetical protein	102.0207521	88.25224436	88.5478632	102.2537369	88.28191399	76.5425513
T449DRAFT_0378	CsbD-like protein	299.0864783	222.549138	220.4071812	245.2279885	138.9141882	193.4825602
T449DRAFT_0379	Protein of unknown function (DUF3309)	170.0345868	118.9486772	93.36024707	122.1615441	63.61490861	91.42582516
T449DRAFT_0380	Protein of unknown function (DUF3096)	115.9723079	77.70034558	71.22328127	78.72632841	35.05311291	49.96527654
